cohort_id,concept_set_id,database_id,concept_id,concept_count,concept_subjects
144,47,-520511347,2025945674,3307,2235
144,47,-520511347,2025957316,15403,3230
144,47,-520511347,2025957844,5,-5
144,47,-520511347,2025963043,2406,542
144,47,-520511347,2025979174,695,205
144,47,-520511347,2025988833,-5,-5
144,47,-520511347,2025990011,17,15
144,47,-520511347,2025997421,11734,3697
144,47,-520511347,2025998254,39280,7142
144,47,-520511347,2026003441,324,200
144,47,-520511347,2026015406,92,20
144,47,-520511347,2026017833,7,-5
144,47,-520511347,2026026386,203,67
144,47,-520511347,2026026674,-5,-5
144,47,-520511347,2026031264,-5,-5
144,47,-520511347,2026033226,-5,-5
144,47,-520511347,2026033411,-5,-5
144,47,-520511347,2026034903,205,172
144,47,-520511347,2026044954,16,13
144,47,-520511347,2026047582,22,9
144,47,-520511347,2026048496,3903,920
144,47,-520511347,2026048535,1884,562
144,47,-520511347,2026052574,33,32
144,47,-520511347,2026060903,39,29
144,47,-520511347,2026062790,-5,-5
144,47,-520511347,2026081482,3721,2761
144,47,-520511347,2026082811,-5,-5
144,47,-520511347,2026085707,2832,2153
144,47,-520511347,2026087492,715,673
144,47,-520511347,2026097976,8,8
144,47,-520511347,2026120599,22722,4196
144,47,-520511347,2026121169,6480,2297
144,47,-520511347,2026127098,16,-5
144,47,-520511347,2026128051,14,10
144,47,-520511347,2026128307,83,68
144,47,-520511347,2026130705,11,9
144,47,-520511347,2026136812,10,9
144,47,-520511347,2026138716,9,6
144,47,-520511347,2026141664,-5,-5
144,47,-520511347,2026142458,1547,546
144,47,-520511347,2026147472,5,-5
144,47,-520511347,2026149423,4967,1798
144,47,-520511347,2026149494,63,48
144,47,-520511347,2026149566,4883,1366
144,47,-520511347,2026151648,1792,503
144,47,-520511347,2026161680,-5,-5
144,47,-520511347,2026164783,367,111
144,47,-520511347,2026172902,-5,-5
144,47,-520511347,2026175530,-5,-5
144,47,-520511347,2026177307,14,10
144,47,-520511347,2026186460,4786,2386
144,47,-520511347,2026201329,121,119
144,47,-520511347,2026207280,4615,344
144,47,-520511347,2026208435,-5,-5
144,47,-520511347,2026223863,-5,-5
144,47,-520511347,2026224556,795,733
144,47,-520511347,2026230053,-5,-5
144,47,-520511347,2026230943,16,16
144,47,-520511347,2026231442,320,86
144,47,-520511347,2026261617,10816,4967
144,47,-520511347,2026262622,20,19
144,47,-520511347,2026272678,210,110
144,47,-520511347,2026278744,35,18
144,47,-520511347,2026287143,133,114
144,47,-520511347,2026297615,159,83
144,47,-520511347,2026299978,85,46
144,47,-520511347,2026306360,-5,-5
144,47,-520511347,2026306503,79,79
144,47,-520511347,2026310003,38,31
144,47,-520511347,2026313293,13,-5
144,47,-520511347,2026329284,-5,-5
144,47,-520511347,2026337468,8,8
144,47,-520511347,2026351616,-5,-5
144,47,-520511347,2026355718,-5,-5
144,47,-520511347,2026364059,979,269
144,47,-520511347,2026372060,1524,339
144,47,-520511347,2026372636,36,29
144,47,-520511347,2026373528,4929,427
144,47,-520511347,2026374287,5,5
144,47,-520511347,2026381218,175,170
144,47,-520511347,2026381620,6,-5
144,47,-520511347,2026389142,20,13
144,47,-520511347,2026393667,56,43
144,47,-520511347,2026393689,259,88
144,47,-520511347,2026394271,14,-5
144,47,-520511347,2026399882,40,16
144,47,-520511347,2026403161,-5,-5
