cohort_id,database_id,period_begin,period_end,series_type,calendar_interval,gender,age_group,records,subjects,person_days,person_days_in,records_start,subjects_start,subjects_start_in,records_end,subjects_end,subjects_end_in
144,-520511347,2009-10-01,2009-12-31,T2,q,MALE,20-29,10,10,816,0,-5,-5,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,NULL,NA,862,862,25412,0,28,28,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,FEMALE,NA,316,316,9290,0,10,10,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,No matching concept,NA,-5,-5,90,0,0,0,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,MALE,NA,543,543,16032,0,18,18,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,NULL,30-39,69,69,2044,0,-5,-5,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,NULL,60-69,244,244,7235,0,5,5,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,NULL,40-49,201,201,5949,0,6,6,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,NULL,50-59,262,262,7690,0,11,11,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,NULL,20-29,14,14,403,0,-5,-5,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,NULL,70-79,72,72,2091,0,-5,-5,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,FEMALE,30-39,26,26,780,0,0,0,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,No matching concept,50-59,-5,-5,60,0,0,0,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,MALE,20-29,10,10,283,0,-5,-5,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,No matching concept,40-49,-5,-5,30,0,0,0,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,FEMALE,40-49,60,60,1800,0,0,0,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,MALE,70-79,23,23,661,0,-5,-5,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,FEMALE,70-79,49,49,1430,0,-5,-5,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,MALE,50-59,183,183,5385,0,8,8,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,FEMALE,20-29,-5,-5,120,0,0,0,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,MALE,40-49,140,140,4119,0,6,6,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,MALE,30-39,43,43,1264,0,-5,-5,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,FEMALE,60-69,100,100,2915,0,5,5,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,FEMALE,50-59,77,77,2245,0,-5,-5,0,0,0,0
144,-520511347,2009-11-01,2009-11-30,T2,m,MALE,60-69,144,144,4320,0,0,0,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,NULL,NA,888,888,27205,0,26,26,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,FEMALE,NA,326,326,9952,0,10,10,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,No matching concept,NA,-5,-5,93,0,0,0,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,MALE,NA,559,559,17160,0,16,16,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,NULL,50-59,270,270,8249,0,8,8,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,NULL,20-29,14,14,434,0,0,0,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,NULL,70-79,79,79,2372,0,7,7,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,NULL,60-69,253,253,7775,0,9,9,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,NULL,30-39,69,69,2139,0,0,0,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,NULL,40-49,203,203,6236,0,-5,-5,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,FEMALE,70-79,52,52,1557,0,-5,-5,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,FEMALE,20-29,-5,-5,124,0,0,0,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,FEMALE,30-39,26,26,806,0,0,0,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,MALE,70-79,27,27,815,0,-5,-5,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,FEMALE,50-59,77,77,2387,0,0,0,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,MALE,40-49,140,140,4340,0,0,0,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,MALE,20-29,10,10,310,0,0,0,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,MALE,60-69,148,148,4562,0,-5,-5,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,MALE,30-39,43,43,1333,0,0,0,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,FEMALE,40-49,62,62,1865,0,-5,-5,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,FEMALE,60-69,105,105,3213,0,5,5,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,MALE,50-59,191,191,5800,0,8,8,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,No matching concept,40-49,-5,-5,31,0,0,0,0,0,0,0
144,-520511347,2009-12-01,2009-12-31,T2,m,No matching concept,50-59,-5,-5,62,0,0,0,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,NULL,NA,918,918,28040,0,30,30,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,FEMALE,NA,339,339,10330,0,13,13,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,MALE,NA,576,576,17617,0,17,17,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,No matching concept,NA,-5,-5,93,0,0,0,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,NULL,20-29,12,12,372,0,0,0,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,NULL,50-59,284,284,8672,0,9,9,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,NULL,70-79,102,102,3136,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,NULL,30-39,62,62,1918,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,NULL,60-69,264,264,8012,0,12,12,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,NULL,40-49,194,194,5930,0,6,6,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,FEMALE,40-49,61,61,1868,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,MALE,60-69,158,158,4858,0,5,5,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,MALE,30-39,37,37,1147,0,0,0,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,MALE,40-49,133,133,4062,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,FEMALE,60-69,106,106,3154,0,7,7,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,MALE,50-59,199,199,6045,0,7,7,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,FEMALE,30-39,25,25,771,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,FEMALE,20-29,-5,-5,93,0,0,0,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,FEMALE,70-79,62,62,1910,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,MALE,70-79,40,40,1226,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,MALE,20-29,9,9,279,0,0,0,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,FEMALE,50-59,82,82,2534,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-01-31,T2,m,No matching concept,50-59,-5,-5,93,0,0,0,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,NULL,NA,971,971,83758,0,83,83,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,No matching concept,NA,-5,-5,270,0,0,0,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,MALE,NA,614,614,52664,0,55,55,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,FEMALE,NA,354,354,30824,0,28,28,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,NULL,50-59,302,302,25974,0,27,27,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,NULL,40-49,203,203,17610,0,15,15,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,NULL,60-69,278,278,24012,0,26,26,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,NULL,70-79,107,107,9333,0,7,7,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,NULL,20-29,13,13,1088,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,NULL,30-39,68,68,5741,0,7,7,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,MALE,50-59,212,212,18173,0,20,20,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,No matching concept,50-59,-5,-5,270,0,0,0,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,FEMALE,60-69,108,108,9475,0,9,9,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,FEMALE,70-79,64,64,5659,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,FEMALE,20-29,-5,-5,270,0,0,0,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,MALE,60-69,170,170,14537,0,17,17,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,MALE,20-29,10,10,818,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,MALE,30-39,41,41,3465,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,FEMALE,50-59,87,87,7531,0,7,7,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,MALE,70-79,43,43,3674,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,FEMALE,40-49,65,65,5613,0,6,6,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,FEMALE,30-39,27,27,2276,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-03-31,T2,q,MALE,40-49,138,138,11997,0,9,9,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,NULL,NA,1358,1358,408473,0,470,470,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,No matching concept,NA,5,5,1386,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,FEMALE,NA,475,475,146985,0,149,149,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,MALE,NA,878,878,260102,0,319,319,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,NULL,60-69,368,368,113934,0,116,116,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,NULL,40-49,295,295,86841,0,107,107,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,NULL,50-59,428,428,128146,0,153,153,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,NULL,30-39,99,99,28338,0,38,38,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,NULL,70-79,150,150,45965,0,50,50,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,NULL,10-19,-5,-5,332,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,NULL,20-29,16,16,4917,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,FEMALE,30-39,38,38,10991,0,14,14,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,FEMALE,40-49,87,87,26727,0,28,28,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,FEMALE,60-69,137,137,44227,0,38,38,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,MALE,50-59,303,303,90301,0,111,111,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,MALE,60-69,231,231,69707,0,78,78,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,MALE,10-19,-5,-5,332,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,FEMALE,70-79,86,86,27058,0,25,25,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,MALE,20-29,10,10,3568,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,MALE,30-39,60,60,17173,0,23,23,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,FEMALE,50-59,121,121,36633,0,41,41,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,MALE,70-79,64,64,18907,0,25,25,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,No matching concept,50-59,-5,-5,1212,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,FEMALE,20-29,6,6,1349,0,-5,-5,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,MALE,40-49,208,208,60114,0,79,79,0,0,0,0
144,-520511347,2010-01-01,2010-12-31,T2,y,No matching concept,30-39,-5,-5,174,0,-5,-5,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,NULL,NA,942,942,26058,0,24,24,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,FEMALE,NA,347,347,9634,0,8,8,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,MALE,NA,592,592,16340,0,16,16,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,No matching concept,NA,-5,-5,84,0,0,0,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,NULL,40-49,198,198,5489,0,-5,-5,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,NULL,20-29,12,12,336,0,0,0,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,NULL,70-79,105,105,2888,0,-5,-5,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,NULL,30-39,65,65,1765,0,-5,-5,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,NULL,60-69,270,270,7493,0,6,6,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,NULL,50-59,292,292,8087,0,8,8,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,MALE,20-29,9,9,252,0,0,0,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,MALE,50-59,205,205,5661,0,6,6,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,MALE,30-39,40,40,1065,0,-5,-5,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,MALE,40-49,134,134,3741,0,-5,-5,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,FEMALE,30-39,25,25,700,0,0,0,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,FEMALE,40-49,64,64,1748,0,-5,-5,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,FEMALE,70-79,64,64,1765,0,-5,-5,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,MALE,70-79,41,41,1123,0,-5,-5,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,MALE,60-69,163,163,4498,0,5,5,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,FEMALE,60-69,107,107,2995,0,-5,-5,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,No matching concept,50-59,-5,-5,84,0,0,0,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,FEMALE,50-59,84,84,2342,0,-5,-5,0,0,0,0
144,-520511347,2010-02-01,2010-02-28,T2,m,FEMALE,20-29,-5,-5,84,0,0,0,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,NULL,NA,971,971,29660,0,29,29,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,FEMALE,NA,354,354,10860,0,7,7,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,No matching concept,NA,-5,-5,93,0,0,0,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,MALE,NA,614,614,18707,0,22,22,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,NULL,40-49,203,203,6191,0,5,5,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,NULL,70-79,107,107,3309,0,-5,-5,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,NULL,50-59,302,302,9215,0,10,10,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,NULL,20-29,13,13,380,0,-5,-5,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,NULL,60-69,278,278,8507,0,8,8,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,NULL,30-39,68,68,2058,0,-5,-5,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,FEMALE,30-39,27,27,805,0,-5,-5,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,FEMALE,40-49,65,65,1997,0,-5,-5,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,MALE,40-49,138,138,4194,0,-5,-5,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,FEMALE,70-79,64,64,1984,0,0,0,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,FEMALE,50-59,87,87,2655,0,-5,-5,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,No matching concept,50-59,-5,-5,93,0,0,0,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,MALE,60-69,170,170,5181,0,7,7,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,FEMALE,60-69,108,108,3326,0,-5,-5,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,FEMALE,20-29,-5,-5,93,0,0,0,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,MALE,30-39,41,41,1253,0,-5,-5,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,MALE,50-59,212,212,6467,0,7,7,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,MALE,20-29,10,10,287,0,-5,-5,0,0,0,0
144,-520511347,2010-03-01,2010-03-31,T2,m,MALE,70-79,43,43,1325,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,NULL,NA,1021,1021,29810,0,50,50,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,MALE,NA,647,647,18876,0,33,33,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,FEMALE,NA,371,371,10844,0,17,17,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,No matching concept,NA,-5,-5,90,0,0,0,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,NULL,10-19,-5,-5,15,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,NULL,20-29,13,13,390,0,0,0,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,NULL,60-69,291,291,8505,0,13,13,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,NULL,30-39,70,70,2071,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,NULL,70-79,112,112,3285,0,5,5,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,NULL,50-59,321,321,9336,0,19,19,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,NULL,40-49,213,213,6208,0,10,10,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,MALE,10-19,-5,-5,15,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,MALE,60-69,176,176,5168,0,6,6,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,FEMALE,40-49,67,67,1955,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,FEMALE,30-39,28,28,811,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,MALE,40-49,146,146,4253,0,8,8,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,FEMALE,70-79,66,66,1948,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,MALE,30-39,42,42,1260,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,FEMALE,20-29,-5,-5,90,0,0,0,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,No matching concept,50-59,-5,-5,90,0,0,0,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,FEMALE,50-59,92,92,2703,0,5,5,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,MALE,50-59,226,226,6543,0,14,14,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,MALE,70-79,46,46,1337,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,FEMALE,60-69,115,115,3337,0,7,7,0,0,0,0
144,-520511347,2010-04-01,2010-04-30,T2,m,MALE,20-29,10,10,300,0,0,0,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,NULL,NA,1116,1116,95061,0,145,145,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,No matching concept,NA,-5,-5,273,0,0,0,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,MALE,NA,709,709,60378,0,95,95,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,FEMALE,NA,404,404,34410,0,50,50,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,NULL,10-19,-5,-5,76,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,NULL,60-69,310,310,26753,0,32,32,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,NULL,40-49,238,238,20044,0,35,35,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,NULL,30-39,74,74,6517,0,6,6,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,NULL,70-79,129,129,10708,0,22,22,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,NULL,50-59,351,351,29780,0,49,49,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,NULL,20-29,13,13,1183,0,0,0,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,MALE,20-29,10,10,910,0,0,0,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,MALE,30-39,44,44,3922,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,FEMALE,40-49,73,73,6256,0,8,8,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,FEMALE,60-69,121,121,10462,0,13,13,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,MALE,60-69,189,189,16291,0,19,19,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,FEMALE,30-39,30,30,2595,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,MALE,40-49,165,165,13788,0,27,27,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,MALE,10-19,-5,-5,76,0,-5,-5,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,FEMALE,70-79,76,76,6293,0,12,12,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,No matching concept,50-59,-5,-5,273,0,0,0,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,MALE,50-59,247,247,20976,0,35,35,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,FEMALE,50-59,101,101,8531,0,14,14,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,MALE,70-79,53,53,4415,0,10,10,0,0,0,0
144,-520511347,2010-04-01,2010-06-30,T2,q,FEMALE,20-29,-5,-5,273,0,0,0,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,NULL,NA,1071,1071,32437,0,50,50,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,FEMALE,NA,385,385,11728,0,14,14,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,MALE,NA,683,683,20616,0,36,36,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,No matching concept,NA,-5,-5,93,0,0,0,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,NULL,40-49,229,229,6811,0,16,16,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,NULL,60-69,299,299,9104,0,8,8,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,NULL,70-79,123,123,3659,0,11,11,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,NULL,20-29,13,13,403,0,0,0,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,NULL,30-39,73,73,2240,0,-5,-5,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,NULL,50-59,333,333,10189,0,12,12,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,NULL,10-19,-5,-5,31,0,0,0,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,FEMALE,20-29,-5,-5,93,0,0,0,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,FEMALE,50-59,94,94,2887,0,-5,-5,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,MALE,60-69,183,183,5513,0,7,7,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,MALE,70-79,51,51,1517,0,5,5,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,MALE,30-39,44,44,1342,0,-5,-5,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,FEMALE,40-49,71,71,2117,0,-5,-5,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,FEMALE,30-39,29,29,898,0,-5,-5,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,MALE,50-59,236,236,7209,0,10,10,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,MALE,20-29,10,10,310,0,0,0,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,FEMALE,70-79,72,72,2142,0,6,6,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,No matching concept,50-59,-5,-5,93,0,0,0,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,FEMALE,60-69,116,116,3591,0,-5,-5,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,MALE,40-49,158,158,4694,0,12,12,0,0,0,0
144,-520511347,2010-05-01,2010-05-31,T2,m,MALE,10-19,-5,-5,31,0,0,0,0,0,0,0
144,-520511347,2010-06-01,2010-06-30,T2,m,NULL,NA,1116,1116,32814,0,45,45,0,0,0,0
144,-520511347,2010-06-01,2010-06-30,T2,m,No matching concept,NA,-5,-5,90,0,0,0,0,0,0,0
144,-520511347,2010-06-01,2010-06-30,T2,m,FEMALE,NA,404,404,11838,0,19,19,0,0,0,0
144,-520511347,2010-06-01,2010-06-30,T2,m,MALE,NA,709,709,20886,0,26,26,0,0,0,0
144,-520511347,2010-06-01,2010-06-30,T2,m,NULL,40-49,238,238,7025,0,9,9,0,0,0,0
