cohort_id,database_id,period_begin,period_end,series_type,calendar_interval,gender,age_group,records,subjects,person_days,person_days_in,records_start,subjects_start,subjects_start_in,records_end,subjects_end,subjects_end_in
135,449523062,2022-03-01,2022-03-31,T2,m,MALE,30-39,82,82,2542,0,0,0,0,-5,-5,0
135,449523062,2022-03-01,2022-03-31,T2,m,MALE,40-49,441,441,13671,0,-5,-5,0,12,12,0
135,449523062,2022-03-01,2022-03-31,T2,m,FEMALE,60-69,735,735,22785,0,11,11,0,8,8,0
135,449523062,2022-03-01,2022-03-31,T2,m,MALE,60-69,2301,2301,71331,0,12,12,0,31,31,0
135,449523062,2022-04-01,2022-04-30,T1,m,NULL,NA,7521,7521,222226,222226,233,233,233,112,112,112
135,449523062,2022-04-01,2022-04-30,T1,m,FEMALE,NA,2292,2292,67605,67605,79,79,79,45,45,45
135,449523062,2022-04-01,2022-04-30,T1,m,MALE,NA,5229,5229,154621,154621,154,154,154,67,67,67
135,449523062,2022-04-01,2022-04-30,T1,m,NULL,50-59,1245,1245,36603,36603,49,49,49,16,16,16
135,449523062,2022-04-01,2022-04-30,T1,m,NULL,20-29,14,14,400,400,-5,-5,-5,0,0,0
135,449523062,2022-04-01,2022-04-30,T1,m,NULL,40-49,358,358,10604,10604,9,9,9,8,8,8
135,449523062,2022-04-01,2022-04-30,T1,m,NULL,80-89,1597,1597,47402,47402,36,36,36,33,33,33
135,449523062,2022-04-01,2022-04-30,T1,m,NULL,60-69,2007,2007,59007,59007,84,84,84,31,31,31
135,449523062,2022-04-01,2022-04-30,T1,m,NULL,10-19,-5,-5,30,30,0,0,0,0,0,0
135,449523062,2022-04-01,2022-04-30,T1,m,NULL,30-39,69,69,2052,2052,-5,-5,-5,-5,-5,-5
135,449523062,2022-04-01,2022-04-30,T1,m,NULL,70-79,2230,2230,66128,66128,53,53,53,23,23,23
135,449523062,2022-04-01,2022-04-30,T1,m,MALE,50-59,1013,1013,29802,29802,38,38,38,13,13,13
135,449523062,2022-04-01,2022-04-30,T1,m,MALE,30-39,56,56,1662,1662,-5,-5,-5,0,0,0
135,449523062,2022-04-01,2022-04-30,T1,m,MALE,60-69,1543,1543,45515,45515,56,56,56,21,21,21
135,449523062,2022-04-01,2022-04-30,T1,m,MALE,10-19,-5,-5,30,30,0,0,0,0,0,0
135,449523062,2022-04-01,2022-04-30,T1,m,MALE,70-79,1501,1501,44540,44540,34,34,34,10,10,10
135,449523062,2022-04-01,2022-04-30,T1,m,FEMALE,70-79,729,729,21588,21588,19,19,19,13,13,13
135,449523062,2022-04-01,2022-04-30,T1,m,MALE,20-29,6,6,160,160,-5,-5,-5,0,0,0
135,449523062,2022-04-01,2022-04-30,T1,m,MALE,80-89,828,828,24592,24592,16,16,16,19,19,19
135,449523062,2022-04-01,2022-04-30,T1,m,FEMALE,60-69,464,464,13492,13492,28,28,28,10,10,10
135,449523062,2022-04-01,2022-04-30,T1,m,FEMALE,40-49,77,77,2284,2284,-5,-5,-5,-5,-5,-5
135,449523062,2022-04-01,2022-04-30,T1,m,FEMALE,20-29,8,8,240,240,0,0,0,0,0,0
135,449523062,2022-04-01,2022-04-30,T1,m,FEMALE,30-39,13,13,390,390,0,0,0,-5,-5,-5
135,449523062,2022-04-01,2022-04-30,T1,m,MALE,40-49,281,281,8320,8320,8,8,8,-5,-5,-5
135,449523062,2022-04-01,2022-04-30,T1,m,FEMALE,50-59,232,232,6801,6801,11,11,11,-5,-5,-5
135,449523062,2022-04-01,2022-04-30,T1,m,FEMALE,80-89,769,769,22810,22810,20,20,20,14,14,14
135,449523062,2022-04-01,2022-04-30,T2,m,NULL,NA,10498,10498,314940,0,70,70,0,121,121,0
135,449523062,2022-04-01,2022-04-30,T2,m,No matching concept,NA,-5,-5,30,0,0,0,0,0,0,0
135,449523062,2022-04-01,2022-04-30,T2,m,FEMALE,NA,3220,3220,96600,0,23,23,0,50,50,0
135,449523062,2022-04-01,2022-04-30,T2,m,MALE,NA,7277,7277,218310,0,47,47,0,71,71,0
135,449523062,2022-04-01,2022-04-30,T2,m,NULL,50-59,1827,1827,54810,0,14,14,0,18,18,0
135,449523062,2022-04-01,2022-04-30,T2,m,NULL,20-29,25,25,750,0,-5,-5,0,0,0,0
135,449523062,2022-04-01,2022-04-30,T2,m,NULL,40-49,557,557,16710,0,9,9,0,9,9,0
135,449523062,2022-04-01,2022-04-30,T2,m,NULL,80-89,2040,2040,61200,0,5,5,0,33,33,0
135,449523062,2022-04-01,2022-04-30,T2,m,NULL,60-69,3027,3027,90810,0,29,29,0,34,34,0
135,449523062,2022-04-01,2022-04-30,T2,m,NULL,10-19,-5,-5,30,0,0,0,0,0,0,0
135,449523062,2022-04-01,2022-04-30,T2,m,NULL,30-39,101,101,3030,0,-5,-5,0,-5,-5,0
135,449523062,2022-04-01,2022-04-30,T2,m,NULL,70-79,2920,2920,87600,0,10,10,0,26,26,0
135,449523062,2022-04-01,2022-04-30,T2,m,MALE,30-39,82,82,2460,0,-5,-5,0,0,0,0
135,449523062,2022-04-01,2022-04-30,T2,m,MALE,50-59,1471,1471,44130,0,12,12,0,15,15,0
135,449523062,2022-04-01,2022-04-30,T2,m,MALE,60-69,2292,2292,68760,0,22,22,0,22,22,0
135,449523062,2022-04-01,2022-04-30,T2,m,MALE,10-19,-5,-5,30,0,0,0,0,0,0,0
135,449523062,2022-04-01,2022-04-30,T2,m,MALE,70-79,1932,1932,57960,0,6,6,0,11,11,0
135,449523062,2022-04-01,2022-04-30,T2,m,FEMALE,70-79,988,988,29640,0,-5,-5,0,15,15,0
135,449523062,2022-04-01,2022-04-30,T2,m,MALE,20-29,13,13,390,0,-5,-5,0,0,0,0
135,449523062,2022-04-01,2022-04-30,T2,m,MALE,80-89,1053,1053,31590,0,-5,-5,0,19,19,0
135,449523062,2022-04-01,2022-04-30,T2,m,FEMALE,60-69,734,734,22020,0,7,7,0,12,12,0
135,449523062,2022-04-01,2022-04-30,T2,m,FEMALE,40-49,124,124,3720,0,5,5,0,5,5,0
135,449523062,2022-04-01,2022-04-30,T2,m,FEMALE,20-29,12,12,360,0,-5,-5,0,0,0,0
135,449523062,2022-04-01,2022-04-30,T2,m,MALE,40-49,433,433,12990,0,-5,-5,0,-5,-5,0
135,449523062,2022-04-01,2022-04-30,T2,m,FEMALE,30-39,19,19,570,0,0,0,0,-5,-5,0
135,449523062,2022-04-01,2022-04-30,T2,m,FEMALE,50-59,356,356,10680,0,-5,-5,0,-5,-5,0
135,449523062,2022-04-01,2022-04-30,T2,m,FEMALE,80-89,987,987,29610,0,-5,-5,0,14,14,0
135,449523062,2022-04-01,2022-04-30,T2,m,No matching concept,60-69,-5,-5,30,0,0,0,0,0,0,0
135,449523062,2022-04-01,2022-06-30,T1,q,NULL,NA,7970,7970,685207,685207,682,682,682,347,347,347
135,449523062,2022-04-01,2022-06-30,T1,q,MALE,NA,5543,5543,476809,476809,468,468,468,227,227,227
135,449523062,2022-04-01,2022-06-30,T1,q,FEMALE,NA,2427,2427,208398,208398,214,214,214,120,120,120
135,449523062,2022-04-01,2022-06-30,T1,q,NULL,10-19,-5,-5,91,91,0,0,0,0,0,0
135,449523062,2022-04-01,2022-06-30,T1,q,NULL,50-59,1328,1328,113386,113386,132,132,132,71,71,71
135,449523062,2022-04-01,2022-06-30,T1,q,NULL,30-39,74,74,6272,6272,6,6,6,-5,-5,-5
135,449523062,2022-04-01,2022-06-30,T1,q,NULL,20-29,16,16,1336,1336,-5,-5,-5,0,0,0
135,449523062,2022-04-01,2022-06-30,T1,q,NULL,70-79,2334,2334,203684,203684,157,157,157,67,67,67
135,449523062,2022-04-01,2022-06-30,T1,q,NULL,80-89,1672,1672,144594,144594,111,111,111,80,80,80
135,449523062,2022-04-01,2022-06-30,T1,q,NULL,60-69,2159,2159,183332,183332,236,236,236,96,96,96
135,449523062,2022-04-01,2022-06-30,T1,q,NULL,40-49,386,386,32512,32512,37,37,37,29,29,29
135,449523062,2022-04-01,2022-06-30,T1,q,FEMALE,30-39,13,13,1122,1122,0,0,0,-5,-5,-5
135,449523062,2022-04-01,2022-06-30,T1,q,MALE,80-89,867,867,74920,74920,55,55,55,37,37,37
135,449523062,2022-04-01,2022-06-30,T1,q,MALE,50-59,1082,1082,92252,92252,107,107,107,54,54,54
135,449523062,2022-04-01,2022-06-30,T1,q,FEMALE,40-49,85,85,6975,6975,9,9,9,8,8,8
135,449523062,2022-04-01,2022-06-30,T1,q,FEMALE,60-69,507,507,42482,42482,71,71,71,26,26,26
135,449523062,2022-04-01,2022-06-30,T1,q,MALE,10-19,-5,-5,91,91,0,0,0,0,0,0
135,449523062,2022-04-01,2022-06-30,T1,q,FEMALE,80-89,805,805,69674,69674,56,56,56,43,43,43
135,449523062,2022-04-01,2022-06-30,T1,q,FEMALE,50-59,246,246,21134,21134,25,25,25,17,17,17
135,449523062,2022-04-01,2022-06-30,T1,q,MALE,30-39,61,61,5150,5150,6,6,6,-5,-5,-5
135,449523062,2022-04-01,2022-06-30,T1,q,MALE,70-79,1572,1572,137431,137431,105,105,105,42,42,42
135,449523062,2022-04-01,2022-06-30,T1,q,FEMALE,70-79,762,762,66253,66253,52,52,52,25,25,25
135,449523062,2022-04-01,2022-06-30,T1,q,MALE,20-29,7,7,578,578,-5,-5,-5,0,0,0
135,449523062,2022-04-01,2022-06-30,T1,q,FEMALE,20-29,9,9,758,758,-5,-5,-5,0,0,0
135,449523062,2022-04-01,2022-06-30,T1,q,MALE,40-49,301,301,25537,25537,28,28,28,21,21,21
135,449523062,2022-04-01,2022-06-30,T1,q,MALE,60-69,1652,1652,140850,140850,165,165,165,70,70,70
135,449523062,2022-04-01,2022-06-30,T2,q,NULL,NA,10602,10602,949221,0,174,174,0,379,379,0
135,449523062,2022-04-01,2022-06-30,T2,q,MALE,NA,7352,7352,658815,0,122,122,0,247,247,0
135,449523062,2022-04-01,2022-06-30,T2,q,FEMALE,NA,3249,3249,290315,0,52,52,0,132,132,0
135,449523062,2022-04-01,2022-06-30,T2,q,No matching concept,NA,-5,-5,91,0,0,0,0,0,0,0
135,449523062,2022-04-01,2022-06-30,T2,q,NULL,10-19,-5,-5,91,0,0,0,0,0,0,0
135,449523062,2022-04-01,2022-06-30,T2,q,NULL,50-59,1861,1861,166015,0,48,48,0,78,78,0
135,449523062,2022-04-01,2022-06-30,T2,q,NULL,30-39,106,106,9312,0,6,6,0,-5,-5,0
135,449523062,2022-04-01,2022-06-30,T2,q,NULL,20-29,25,25,2275,0,-5,-5,0,0,0,0
135,449523062,2022-04-01,2022-06-30,T2,q,NULL,70-79,2929,2929,263958,0,19,19,0,73,73,0
135,449523062,2022-04-01,2022-06-30,T2,q,NULL,80-89,2046,2046,183211,0,11,11,0,80,80,0
135,449523062,2022-04-01,2022-06-30,T2,q,NULL,60-69,3070,3070,274308,0,72,72,0,113,113,0
135,449523062,2022-04-01,2022-06-30,T2,q,NULL,40-49,564,564,50051,0,16,16,0,31,31,0
135,449523062,2022-04-01,2022-06-30,T2,q,FEMALE,30-39,19,19,1668,0,0,0,0,-5,-5,0
135,449523062,2022-04-01,2022-06-30,T2,q,MALE,50-59,1496,1496,133560,0,37,37,0,61,61,0
135,449523062,2022-04-01,2022-06-30,T2,q,MALE,80-89,1057,1057,94577,0,5,5,0,37,37,0
135,449523062,2022-04-01,2022-06-30,T2,q,FEMALE,40-49,124,124,10919,0,5,5,0,9,9,0
135,449523062,2022-04-01,2022-06-30,T2,q,FEMALE,60-69,746,746,66461,0,19,19,0,32,32,0
135,449523062,2022-04-01,2022-06-30,T2,q,MALE,10-19,-5,-5,91,0,0,0,0,0,0,0
135,449523062,2022-04-01,2022-06-30,T2,q,FEMALE,80-89,989,989,88634,0,6,6,0,43,43,0
135,449523062,2022-04-01,2022-06-30,T2,q,FEMALE,50-59,365,365,32455,0,11,11,0,17,17,0
135,449523062,2022-04-01,2022-06-30,T2,q,No matching concept,60-69,-5,-5,91,0,0,0,0,0,0,0
135,449523062,2022-04-01,2022-06-30,T2,q,MALE,30-39,87,87,7644,0,6,6,0,-5,-5,0
135,449523062,2022-04-01,2022-06-30,T2,q,MALE,70-79,1935,1935,174872,0,9,9,0,43,43,0
135,449523062,2022-04-01,2022-06-30,T2,q,FEMALE,70-79,994,994,89086,0,10,10,0,30,30,0
135,449523062,2022-04-01,2022-06-30,T2,q,MALE,20-29,13,13,1183,0,-5,-5,0,0,0,0
135,449523062,2022-04-01,2022-06-30,T2,q,FEMALE,20-29,12,12,1092,0,-5,-5,0,0,0,0
135,449523062,2022-04-01,2022-06-30,T2,q,MALE,40-49,440,440,39132,0,11,11,0,22,22,0
135,449523062,2022-04-01,2022-06-30,T2,q,MALE,60-69,2323,2323,207756,0,53,53,0,81,81,0
135,449523062,2022-05-01,2022-05-31,T1,m,NULL,NA,7653,7653,233184,233184,244,244,244,104,104,104
135,449523062,2022-05-01,2022-05-31,T1,m,MALE,NA,5324,5324,162244,162244,162,162,162,73,73,73
135,449523062,2022-05-01,2022-05-31,T1,m,FEMALE,NA,2329,2329,70940,70940,82,82,82,31,31,31
135,449523062,2022-05-01,2022-05-31,T1,m,NULL,80-89,1610,1610,49146,49146,46,46,46,24,24,24
135,449523062,2022-05-01,2022-05-31,T1,m,NULL,70-79,2265,2265,69327,69327,58,58,58,18,18,18
135,449523062,2022-05-01,2022-05-31,T1,m,NULL,60-69,2054,2054,62408,62408,78,78,78,29,29,29
135,449523062,2022-05-01,2022-05-31,T1,m,NULL,40-49,369,369,11088,11088,19,19,19,13,13,13
135,449523062,2022-05-01,2022-05-31,T1,m,NULL,30-39,69,69,2129,2129,-5,-5,-5,-5,-5,-5
135,449523062,2022-05-01,2022-05-31,T1,m,NULL,50-59,1270,1270,38599,38599,41,41,41,19,19,19
135,449523062,2022-05-01,2022-05-31,T1,m,NULL,20-29,15,15,456,456,-5,-5,-5,0,0,0
135,449523062,2022-05-01,2022-05-31,T1,m,NULL,10-19,-5,-5,31,31,0,0,0,0,0,0
135,449523062,2022-05-01,2022-05-31,T1,m,FEMALE,40-49,79,79,2345,2345,6,6,6,-5,-5,-5
135,449523062,2022-05-01,2022-05-31,T1,m,MALE,40-49,290,290,8743,8743,13,13,13,11,11,11
135,449523062,2022-05-01,2022-05-31,T1,m,MALE,50-59,1032,1032,31415,31415,32,32,32,16,16,16
135,449523062,2022-05-01,2022-05-31,T1,m,MALE,70-79,1532,1532,46774,46774,41,41,41,13,13,13
135,449523062,2022-05-01,2022-05-31,T1,m,FEMALE,20-29,8,8,248,248,0,0,0,0,0,0
135,449523062,2022-05-01,2022-05-31,T1,m,FEMALE,70-79,733,733,22553,22553,17,17,17,5,5,5
135,449523062,2022-05-01,2022-05-31,T1,m,FEMALE,30-39,12,12,372,372,0,0,0,0,0,0
135,449523062,2022-05-01,2022-05-31,T1,m,FEMALE,60-69,483,483,14503,14503,29,29,29,7,7,7
135,449523062,2022-05-01,2022-05-31,T1,m,MALE,30-39,57,57,1757,1757,-5,-5,-5,-5,-5,-5
135,449523062,2022-05-01,2022-05-31,T1,m,MALE,20-29,7,7,208,208,-5,-5,-5,0,0,0
135,449523062,2022-05-01,2022-05-31,T1,m,MALE,60-69,1571,1571,47905,47905,49,49,49,22,22,22
135,449523062,2022-05-01,2022-05-31,T1,m,MALE,10-19,-5,-5,31,31,0,0,0,0,0,0
135,449523062,2022-05-01,2022-05-31,T1,m,FEMALE,50-59,238,238,7184,7184,9,9,9,-5,-5,-5
135,449523062,2022-05-01,2022-05-31,T1,m,MALE,80-89,834,834,25411,25411,25,25,25,10,10,10
135,449523062,2022-05-01,2022-05-31,T1,m,FEMALE,80-89,776,776,23735,23735,21,21,21,14,14,14
135,449523062,2022-05-01,2022-05-31,T2,m,NULL,NA,10431,10431,323361,0,54,54,0,117,117,0
135,449523062,2022-05-01,2022-05-31,T2,m,MALE,NA,7245,7245,224595,0,39,39,0,84,84,0
135,449523062,2022-05-01,2022-05-31,T2,m,FEMALE,NA,3185,3185,98735,0,15,15,0,33,33,0
135,449523062,2022-05-01,2022-05-31,T2,m,No matching concept,NA,-5,-5,31,0,0,0,0,0,0,0
135,449523062,2022-05-01,2022-05-31,T2,m,NULL,80-89,2011,2011,62341,0,-5,-5,0,24,24,0
135,449523062,2022-05-01,2022-05-31,T2,m,NULL,70-79,2898,2898,89838,0,-5,-5,0,19,19,0
135,449523062,2022-05-01,2022-05-31,T2,m,NULL,60-69,3018,3018,93558,0,25,25,0,38,38,0
135,449523062,2022-05-01,2022-05-31,T2,m,NULL,40-49,551,551,17081,0,-5,-5,0,13,13,0
135,449523062,2022-05-01,2022-05-31,T2,m,NULL,30-39,102,102,3162,0,-5,-5,0,-5,-5,0
135,449523062,2022-05-01,2022-05-31,T2,m,NULL,50-59,1825,1825,56575,0,16,16,0,22,22,0
135,449523062,2022-05-01,2022-05-31,T2,m,NULL,20-29,25,25,775,0,0,0,0,0,0,0
135,449523062,2022-05-01,2022-05-31,T2,m,NULL,10-19,-5,-5,31,0,0,0,0,0,0,0
135,449523062,2022-05-01,2022-05-31,T2,m,FEMALE,40-49,119,119,3689,0,0,0,0,-5,-5,0
135,449523062,2022-05-01,2022-05-31,T2,m,MALE,40-49,432,432,13392,0,-5,-5,0,11,11,0
135,449523062,2022-05-01,2022-05-31,T2,m,MALE,50-59,1470,1470,45570,0,14,14,0,19,19,0
135,449523062,2022-05-01,2022-05-31,T2,m,MALE,70-79,1922,1922,59582,0,-5,-5,0,13,13,0
135,449523062,2022-05-01,2022-05-31,T2,m,FEMALE,20-29,12,12,372,0,0,0,0,0,0,0
135,449523062,2022-05-01,2022-05-31,T2,m,FEMALE,70-79,976,976,30256,0,-5,-5,0,6,6,0
135,449523062,2022-05-01,2022-05-31,T2,m,FEMALE,30-39,18,18,558,0,0,0,0,0,0,0
135,449523062,2022-05-01,2022-05-31,T2,m,FEMALE,60-69,731,731,22661,0,9,9,0,8,8,0
135,449523062,2022-05-01,2022-05-31,T2,m,MALE,30-39,84,84,2604,0,-5,-5,0,-5,-5,0
135,449523062,2022-05-01,2022-05-31,T2,m,No matching concept,60-69,-5,-5,31,0,0,0,0,0,0,0
135,449523062,2022-05-01,2022-05-31,T2,m,MALE,20-29,13,13,403,0,0,0,0,0,0,0
135,449523062,2022-05-01,2022-05-31,T2,m,MALE,60-69,2286,2286,70866,0,16,16,0,30,30,0
135,449523062,2022-05-01,2022-05-31,T2,m,MALE,10-19,-5,-5,31,0,0,0,0,0,0,0
135,449523062,2022-05-01,2022-05-31,T2,m,FEMALE,50-59,355,355,11005,0,-5,-5,0,-5,-5,0
135,449523062,2022-05-01,2022-05-31,T2,m,MALE,80-89,1037,1037,32147,0,-5,-5,0,10,10,0
135,449523062,2022-05-01,2022-05-31,T2,m,FEMALE,80-89,974,974,30194,0,-5,-5,0,14,14,0
135,449523062,2022-06-01,2022-06-30,T1,m,NULL,NA,7754,7754,229797,229797,205,205,205,131,131,131
135,449523062,2022-06-01,2022-06-30,T1,m,FEMALE,NA,2351,2351,69853,69853,53,53,53,44,44,44
135,449523062,2022-06-01,2022-06-30,T1,m,MALE,NA,5403,5403,159944,159944,152,152,152,87,87,87
135,449523062,2022-06-01,2022-06-30,T1,m,NULL,60-69,2099,2099,61917,61917,74,74,74,36,36,36
135,449523062,2022-06-01,2022-06-30,T1,m,NULL,20-29,16,16,480,480,-5,-5,-5,0,0,0
135,449523062,2022-06-01,2022-06-30,T1,m,NULL,40-49,365,365,10820,10820,9,9,9,8,8,8
135,449523062,2022-06-01,2022-06-30,T1,m,NULL,10-19,-5,-5,30,30,0,0,0,0,0,0
135,449523062,2022-06-01,2022-06-30,T1,m,NULL,30-39,72,72,2091,2091,-5,-5,-5,-5,-5,-5
135,449523062,2022-06-01,2022-06-30,T1,m,NULL,80-89,1615,1615,48046,48046,29,29,29,23,23,23
135,449523062,2022-06-01,2022-06-30,T1,m,NULL,70-79,2293,2293,68229,68229,46,46,46,26,26,26
135,449523062,2022-06-01,2022-06-30,T1,m,NULL,50-59,1293,1293,38184,38184,42,42,42,36,36,36
135,449523062,2022-06-01,2022-06-30,T1,m,FEMALE,70-79,744,744,22112,22112,16,16,16,7,7,7
135,449523062,2022-06-01,2022-06-30,T1,m,MALE,80-89,838,838,24917,24917,14,14,14,8,8,8
135,449523062,2022-06-01,2022-06-30,T1,m,FEMALE,20-29,9,9,270,270,-5,-5,-5,0,0,0
135,449523062,2022-06-01,2022-06-30,T1,m,FEMALE,80-89,777,777,23129,23129,15,15,15,15,15,15
135,449523062,2022-06-01,2022-06-30,T1,m,FEMALE,40-49,79,79,2346,2346,-5,-5,-5,-5,-5,-5
135,449523062,2022-06-01,2022-06-30,T1,m,MALE,10-19,-5,-5,30,30,0,0,0,0,0,0
135,449523062,2022-06-01,2022-06-30,T1,m,MALE,30-39,60,60,1731,1731,-5,-5,-5,-5,-5,-5
135,449523062,2022-06-01,2022-06-30,T1,m,MALE,50-59,1053,1053,31035,31035,37,37,37,25,25,25
135,449523062,2022-06-01,2022-06-30,T1,m,MALE,20-29,7,7,210,210,0,0,0,0,0,0
135,449523062,2022-06-01,2022-06-30,T1,m,FEMALE,50-59,240,240,7149,7149,5,5,5,11,11,11
135,449523062,2022-06-01,2022-06-30,T1,m,FEMALE,30-39,12,12,360,360,0,0,0,0,0,0
135,449523062,2022-06-01,2022-06-30,T1,m,MALE,70-79,1549,1549,46117,46117,30,30,30,19,19,19
135,449523062,2022-06-01,2022-06-30,T1,m,FEMALE,60-69,490,490,14487,14487,14,14,14,9,9,9
135,449523062,2022-06-01,2022-06-30,T1,m,MALE,40-49,286,286,8474,8474,7,7,7,6,6,6
135,449523062,2022-06-01,2022-06-30,T1,m,MALE,60-69,1609,1609,47430,47430,60,60,60,27,27,27
135,449523062,2022-06-01,2022-06-30,T2,m,NULL,NA,10364,10364,310920,0,50,50,0,141,141,0
135,449523062,2022-06-01,2022-06-30,T2,m,FEMALE,NA,3166,3166,94980,0,14,14,0,49,49,0
135,449523062,2022-06-01,2022-06-30,T2,m,MALE,NA,7197,7197,215910,0,36,36,0,92,92,0
135,449523062,2022-06-01,2022-06-30,T2,m,No matching concept,NA,-5,-5,30,0,0,0,0,0,0,0
135,449523062,2022-06-01,2022-06-30,T2,m,NULL,60-69,2998,2998,89940,0,18,18,0,41,41,0
135,449523062,2022-06-01,2022-06-30,T2,m,NULL,20-29,25,25,750,0,0,0,0,0,0,0
135,449523062,2022-06-01,2022-06-30,T2,m,NULL,40-49,542,542,16260,0,-5,-5,0,9,9,0
135,449523062,2022-06-01,2022-06-30,T2,m,NULL,10-19,-5,-5,30,0,0,0,0,0,0,0
135,449523062,2022-06-01,2022-06-30,T2,m,NULL,30-39,104,104,3120,0,-5,-5,0,-5,-5,0
135,449523062,2022-06-01,2022-06-30,T2,m,NULL,80-89,1989,1989,59670,0,-5,-5,0,23,23,0
135,449523062,2022-06-01,2022-06-30,T2,m,NULL,70-79,2884,2884,86520,0,5,5,0,28,28,0
135,449523062,2022-06-01,2022-06-30,T2,m,NULL,50-59,1821,1821,54630,0,18,18,0,38,38,0
135,449523062,2022-06-01,2022-06-30,T2,m,MALE,80-89,1028,1028,30840,0,-5,-5,0,8,8,0
135,449523062,2022-06-01,2022-06-30,T2,m,FEMALE,70-79,973,973,29190,0,-5,-5,0,9,9,0
135,449523062,2022-06-01,2022-06-30,T2,m,FEMALE,20-29,12,12,360,0,0,0,0,0,0,0
135,449523062,2022-06-01,2022-06-30,T2,m,FEMALE,80-89,961,961,28830,0,-5,-5,0,15,15,0
135,449523062,2022-06-01,2022-06-30,T2,m,FEMALE,40-49,117,117,3510,0,0,0,0,-5,-5,0
135,449523062,2022-06-01,2022-06-30,T2,m,No matching concept,60-69,-5,-5,30,0,0,0,0,0,0,0
135,449523062,2022-06-01,2022-06-30,T2,m,MALE,10-19,-5,-5,30,0,0,0,0,0,0,0
135,449523062,2022-06-01,2022-06-30,T2,m,MALE,30-39,86,86,2580,0,-5,-5,0,-5,-5,0
135,449523062,2022-06-01,2022-06-30,T2,m,MALE,50-59,1462,1462,43860,0,11,11,0,27,27,0
135,449523062,2022-06-01,2022-06-30,T2,m,MALE,20-29,13,13,390,0,0,0,0,0,0,0
135,449523062,2022-06-01,2022-06-30,T2,m,FEMALE,50-59,359,359,10770,0,7,7,0,11,11,0
135,449523062,2022-06-01,2022-06-30,T2,m,FEMALE,30-39,18,18,540,0,0,0,0,0,0,0
135,449523062,2022-06-01,2022-06-30,T2,m,MALE,70-79,1911,1911,57330,0,-5,-5,0,19,19,0
135,449523062,2022-06-01,2022-06-30,T2,m,FEMALE,60-69,726,726,21780,0,-5,-5,0,12,12,0
135,449523062,2022-06-01,2022-06-30,T2,m,MALE,40-49,425,425,12750,0,-5,-5,0,7,7,0
135,449523062,2022-06-01,2022-06-30,T2,m,MALE,60-69,2271,2271,68130,0,15,15,0,29,29,0
135,449523062,2022-07-01,2022-07-31,T1,m,NULL,NA,7836,7836,239614,239614,213,213,213,433,433,433
135,449523062,2022-07-01,2022-07-31,T1,m,MALE,NA,5471,5471,167201,167201,155,155,155,335,335,335
135,449523062,2022-07-01,2022-07-31,T1,m,FEMALE,NA,2365,2365,72413,72413,58,58,58,98,98,98
135,449523062,2022-07-01,2022-07-31,T1,m,NULL,30-39,73,73,2231,2231,-5,-5,-5,5,5,5
135,449523062,2022-07-01,2022-07-31,T1,m,NULL,60-69,2143,2143,65253,65253,80,80,80,154,154,154
135,449523062,2022-07-01,2022-07-31,T1,m,NULL,80-89,1623,1623,49859,49859,31,31,31,45,45,45
135,449523062,2022-07-01,2022-07-31,T1,m,NULL,20-29,17,17,502,502,-5,-5,-5,-5,-5,-5
135,449523062,2022-07-01,2022-07-31,T1,m,NULL,70-79,2311,2311,70939,70939,44,44,44,63,63,63
135,449523062,2022-07-01,2022-07-31,T1,m,NULL,10-19,-5,-5,31,31,0,0,0,0,0,0
135,449523062,2022-07-01,2022-07-31,T1,m,NULL,50-59,1297,1297,39494,39494,40,40,40,124,124,124
135,449523062,2022-07-01,2022-07-31,T1,m,NULL,40-49,371,371,11305,11305,14,14,14,38,38,38
135,449523062,2022-07-01,2022-07-31,T1,m,MALE,30-39,60,60,1828,1828,-5,-5,-5,5,5,5
135,449523062,2022-07-01,2022-07-31,T1,m,FEMALE,20-29,10,10,285,285,-5,-5,-5,-5,-5,-5
135,449523062,2022-07-01,2022-07-31,T1,m,FEMALE,40-49,83,83,2481,2481,6,6,6,12,12,12
135,449523062,2022-07-01,2022-07-31,T1,m,FEMALE,80-89,773,773,23733,23733,11,11,11,21,21,21
135,449523062,2022-07-01,2022-07-31,T1,m,FEMALE,30-39,13,13,403,403,-5,-5,-5,0,0,0
135,449523062,2022-07-01,2022-07-31,T1,m,MALE,40-49,288,288,8824,8824,8,8,8,26,26,26
135,449523062,2022-07-01,2022-07-31,T1,m,MALE,20-29,7,7,217,217,0,0,0,-5,-5,-5
135,449523062,2022-07-01,2022-07-31,T1,m,FEMALE,50-59,237,237,7203,7203,8,8,8,24,24,24
135,449523062,2022-07-01,2022-07-31,T1,m,MALE,10-19,-5,-5,31,31,0,0,0,0,0,0
135,449523062,2022-07-01,2022-07-31,T1,m,MALE,50-59,1060,1060,32291,32291,32,32,32,100,100,100
135,449523062,2022-07-01,2022-07-31,T1,m,MALE,70-79,1561,1561,47871,47871,31,31,31,51,51,51
135,449523062,2022-07-01,2022-07-31,T1,m,FEMALE,70-79,750,750,23068,23068,13,13,13,12,12,12
135,449523062,2022-07-01,2022-07-31,T1,m,FEMALE,60-69,499,499,15240,15240,18,18,18,26,26,26
135,449523062,2022-07-01,2022-07-31,T1,m,MALE,60-69,1644,1644,50013,50013,62,62,62,128,128,128
