cohort_id,concept_set_id,concept_id,database_id
144,48,4216774,449523062
135,48,4197265,449523062
144,48,4197265,449523062
135,46,2725967,449523062
144,46,2725967,449523062
135,46,35614222,449523062
144,46,35614222,449523062
135,48,4084945,449523062
144,48,4084945,449523062
135,46,42894620,449523062
144,46,42894620,449523062
135,46,44511271,449523062
144,46,44511271,449523062
135,46,43527909,449523062
144,46,43527909,449523062
135,47,38004275,449523062
144,47,38004275,449523062
135,48,2786059,449523062
144,48,2786059,449523062
135,48,2788625,449523062
144,48,2788625,449523062
135,48,4199054,449523062
144,48,4199054,449523062
135,48,40479237,449523062
144,48,40479237,449523062
135,44,45766076,449523062
144,44,45766076,449523062
135,44,3661504,449523062
144,44,3661504,449523062
135,46,3188421,449523062
144,46,3188421,449523062
135,46,44511268,449523062
144,46,44511268,449523062
135,46,2725902,449523062
144,46,2725902,449523062
135,46,42894711,449523062
144,46,42894711,449523062
135,46,2725470,449523062
144,46,2725470,449523062
135,46,2725478,449523062
144,46,2725478,449523062
135,46,42894662,449523062
144,46,42894662,449523062
135,47,8913,449523062
144,47,8913,449523062
135,47,581379,449523062
144,47,581379,449523062
135,47,38004283,449523062
144,47,38004283,449523062
135,48,4138036,449523062
144,48,4138036,449523062
135,48,2785851,449523062
144,48,2785851,449523062
135,48,2786062,449523062
144,48,2786062,449523062
135,46,3170433,449523062
144,46,3170433,449523062
135,46,43533186,449523062
144,46,43533186,449523062
135,46,42894684,449523062
144,46,42894684,449523062
135,46,2725483,449523062
144,46,2725483,449523062
135,47,38004287,449523062
144,47,38004287,449523062
135,48,2722250,449523062
144,48,2722250,449523062
135,48,4253187,449523062
144,48,4253187,449523062
135,48,2786049,449523062
144,48,2786049,449523062
135,46,42894607,449523062
144,46,42894607,449523062
135,46,2725961,449523062
144,46,2725961,449523062
135,46,42894655,449523062
144,46,42894655,449523062
135,48,46273033,449523062
144,48,46273033,449523062
135,48,2785855,449523062
144,48,2785855,449523062
135,44,3661524,449523062
144,44,3661524,449523062
135,44,45766151,449523062
144,44,45766151,449523062
135,45,35615053,449523062
144,45,35615053,449523062
135,46,4265293,449523062
144,46,4265293,449523062
135,46,43527995,449523062
144,46,43527995,449523062
135,46,45767945,449523062
144,46,45767945,449523062
135,46,45763962,449523062
144,46,45763962,449523062
135,46,35614253,449523062
144,46,35614253,449523062
135,46,42894668,449523062
144,46,42894668,449523062
135,46,2725940,449523062
144,46,2725940,449523062
135,46,42894626,449523062
144,46,42894626,449523062
135,47,38004279,449523062
144,47,38004279,449523062
135,48,2616266,449523062
144,48,2616266,449523062
135,48,2616270,449523062
144,48,2616270,449523062
135,48,2788621,449523062
144,48,2788621,449523062
135,48,2788629,449523062
144,48,2788629,449523062
135,44,45766075,449523062
144,44,45766075,449523062
135,46,2313802,449523062
144,46,2313802,449523062
135,46,43527908,449523062
144,46,43527908,449523062
135,46,4330920,449523062
144,46,4330920,449523062
135,46,2725929,449523062
144,46,2725929,449523062
135,46,42894676,449523062
144,46,42894676,449523062
135,46,42894690,449523062
144,46,42894690,449523062
135,46,42894629,449523062
144,46,42894629,449523062
135,46,42894651,449523062
144,46,42894651,449523062
135,48,2786056,449523062
144,48,2786056,449523062
135,44,46273495,449523062
144,44,46273495,449523062
135,46,45763961,449523062
144,46,45763961,449523062
135,46,45771182,449523062
144,46,45771182,449523062
135,46,36715437,449523062
144,46,36715437,449523062
135,46,4006788,449523062
144,46,4006788,449523062
135,46,42894482,449523062
144,46,42894482,449523062
135,46,42894597,449523062
144,46,42894597,449523062
135,46,42894614,449523062
144,46,42894614,449523062
135,46,42894615,449523062
144,46,42894615,449523062
135,46,42894647,449523062
144,46,42894647,449523062
135,46,42894649,449523062
144,46,42894649,449523062
135,48,2313871,449523062
144,48,2313871,449523062
135,48,4329659,449523062
144,48,4329659,449523062
135,46,42894484,449523062
144,46,42894484,449523062
135,46,42894670,449523062
144,46,42894670,449523062
135,46,42894702,449523062
144,46,42894702,449523062
135,46,2725942,449523062
144,46,2725942,449523062
135,47,32037,449523062
144,47,32037,449523062
135,48,2313880,449523062
144,48,2313880,449523062
135,48,2616268,449523062
144,48,2616268,449523062
135,48,3654311,449523062
144,48,3654311,449523062
135,48,2785852,449523062
144,48,2785852,449523062
135,48,2786048,449523062
144,48,2786048,449523062
135,44,761736,449523062
144,44,761736,449523062
135,46,2725948,449523062
144,46,2725948,449523062
135,46,2725898,449523062
144,46,2725898,449523062
135,46,2725466,449523062
144,46,2725466,449523062
135,46,42894632,449523062
144,46,42894632,449523062
135,46,35614242,449523062
144,46,35614242,449523062
135,47,262,449523062
144,47,262,449523062
135,47,38004270,449523062
144,47,38004270,449523062
