cohort_id,database_id,period_begin,period_end,series_type,calendar_interval,gender,age_group,records,subjects,person_days,person_days_in,records_start,subjects_start,subjects_start_in,records_end,subjects_end,subjects_end_in
135,-274552186,2017-01-01,2017-12-31,T1,y,NULL,80-89,668,668,153270,153270,400,400,400,148,148,148
135,-274552186,2017-01-01,2017-12-31,T1,y,MALE,70-79,875,875,201969,201969,516,516,516,201,201,201
135,-274552186,2017-01-01,2017-12-31,T1,y,MALE,60-69,4100,4100,876205,876205,2548,2548,2548,1224,1224,1224
135,-274552186,2017-01-01,2017-12-31,T1,y,FEMALE,40-49,453,453,93404,93404,289,289,289,141,141,141
135,-274552186,2017-01-01,2017-12-31,T1,y,FEMALE,60-69,1107,1107,230034,230034,686,686,686,372,372,372
135,-274552186,2017-01-01,2017-12-31,T1,y,MALE,30-39,337,337,66707,66707,215,215,215,102,102,102
135,-274552186,2017-01-01,2017-12-31,T1,y,FEMALE,30-39,97,97,19949,19949,62,62,62,35,35,35
135,-274552186,2017-01-01,2017-12-31,T1,y,FEMALE,10-19,-5,-5,730,730,0,0,0,0,0,0
135,-274552186,2017-01-01,2017-12-31,T1,y,MALE,40-49,1910,1910,401497,401497,1249,1249,1249,533,533,533
135,-274552186,2017-01-01,2017-12-31,T1,y,FEMALE,50-59,1186,1186,261394,261394,730,730,730,348,348,348
135,-274552186,2017-01-01,2017-12-31,T1,y,FEMALE,70-79,400,400,96976,96976,234,234,234,76,76,76
135,-274552186,2017-01-01,2017-12-31,T1,y,FEMALE,80-89,342,342,78658,78658,213,213,213,69,69,69
135,-274552186,2017-01-01,2017-12-31,T1,y,FEMALE,20-29,8,8,1942,1942,-5,-5,-5,-5,-5,-5
135,-274552186,2017-01-01,2017-12-31,T1,y,MALE,50-59,4694,4694,1022559,1022559,2918,2918,2918,1236,1236,1236
135,-274552186,2017-01-01,2017-12-31,T1,y,MALE,20-29,32,32,7107,7107,20,20,20,9,9,9
135,-274552186,2017-01-01,2017-12-31,T1,y,MALE,80-89,326,326,74612,74612,187,187,187,79,79,79
135,-274552186,2017-01-01,2017-12-31,T2,y,NULL,NA,52193,49059,16662900,0,19388,18248,0,8625,7957,0
135,-274552186,2017-01-01,2017-12-31,T2,y,FEMALE,NA,11850,11095,3780965,0,4201,3931,0,2061,1908,0
135,-274552186,2017-01-01,2017-12-31,T2,y,MALE,NA,40343,37964,12881935,0,15187,14317,0,6564,6049,0
135,-274552186,2017-01-01,2017-12-31,T2,y,NULL,80-89,1953,1863,658936,0,395,365,0,230,205,0
135,-274552186,2017-01-01,2017-12-31,T2,y,NULL,30-39,1894,1783,584688,0,768,735,0,333,307,0
135,-274552186,2017-01-01,2017-12-31,T2,y,NULL,20-29,193,181,57192,0,97,92,0,34,32,0
135,-274552186,2017-01-01,2017-12-31,T2,y,NULL,40-49,9089,8530,2842811,0,3848,3625,0,1549,1424,0
135,-274552186,2017-01-01,2017-12-31,T2,y,NULL,60-69,14179,13310,4526021,0,5173,4869,0,2634,2433,0
135,-274552186,2017-01-01,2017-12-31,T2,y,NULL,70-79,3940,3732,1317063,0,922,871,0,496,465,0
135,-274552186,2017-01-01,2017-12-31,T2,y,NULL,10-19,10,10,3288,0,5,5,0,-5,-5,0
135,-274552186,2017-01-01,2017-12-31,T2,y,NULL,50-59,20935,19650,6672901,0,8180,7686,0,3348,3090,0
135,-274552186,2017-01-01,2017-12-31,T2,y,MALE,80-89,961,917,324467,0,209,195,0,113,100,0
135,-274552186,2017-01-01,2017-12-31,T2,y,MALE,20-29,149,143,45450,0,73,70,0,24,22,0
135,-274552186,2017-01-01,2017-12-31,T2,y,FEMALE,20-29,44,38,11742,0,24,22,0,10,10,0
135,-274552186,2017-01-01,2017-12-31,T2,y,MALE,60-69,10967,10296,3501196,0,4033,3791,0,2004,1845,0
135,-274552186,2017-01-01,2017-12-31,T2,y,FEMALE,80-89,992,946,334469,0,186,170,0,117,105,0
135,-274552186,2017-01-01,2017-12-31,T2,y,MALE,30-39,1519,1435,469012,0,628,601,0,259,238,0
135,-274552186,2017-01-01,2017-12-31,T2,y,FEMALE,40-49,1718,1606,532873,0,756,706,0,318,297,0
135,-274552186,2017-01-01,2017-12-31,T2,y,FEMALE,50-59,4200,3907,1323614,0,1693,1576,0,749,690,0
135,-274552186,2017-01-01,2017-12-31,T2,y,MALE,50-59,16735,15743,5349287,0,6487,6110,0,2599,2400,0
135,-274552186,2017-01-01,2017-12-31,T2,y,MALE,40-49,7371,6924,2309938,0,3092,2919,0,1231,1127,0
135,-274552186,2017-01-01,2017-12-31,T2,y,FEMALE,30-39,375,348,115676,0,140,134,0,74,69,0
135,-274552186,2017-01-01,2017-12-31,T2,y,FEMALE,10-19,-5,-5,1279,0,-5,-5,0,-5,-5,0
135,-274552186,2017-01-01,2017-12-31,T2,y,MALE,10-19,6,6,2009,0,-5,-5,0,0,0,0
135,-274552186,2017-01-01,2017-12-31,T2,y,MALE,70-79,2635,2500,880576,0,661,627,0,334,317,0
135,-274552186,2017-01-01,2017-12-31,T2,y,FEMALE,60-69,3212,3014,1024825,0,1140,1078,0,630,588,0
135,-274552186,2017-01-01,2017-12-31,T2,y,FEMALE,70-79,1305,1232,436487,0,261,244,0,162,148,0
135,-274552186,2017-02-01,2017-02-28,T1,m,NULL,NA,7417,7417,197353,197353,731,731,731,171,171,171
135,-274552186,2017-02-01,2017-02-28,T1,m,FEMALE,NA,1730,1730,45924,45924,181,181,181,42,42,42
135,-274552186,2017-02-01,2017-02-28,T1,m,MALE,NA,5687,5687,151429,151429,550,550,550,129,129,129
135,-274552186,2017-02-01,2017-02-28,T1,m,NULL,70-79,636,636,17058,17058,55,55,55,9,9,9
135,-274552186,2017-02-01,2017-02-28,T1,m,NULL,60-69,2425,2425,64371,64371,260,260,260,56,56,56
135,-274552186,2017-02-01,2017-02-28,T1,m,NULL,20-29,19,19,506,506,-5,-5,-5,0,0,0
135,-274552186,2017-02-01,2017-02-28,T1,m,NULL,80-89,325,325,8694,8694,29,29,29,6,6,6
135,-274552186,2017-02-01,2017-02-28,T1,m,NULL,40-49,1042,1042,27604,27604,102,102,102,29,29,29
135,-274552186,2017-02-01,2017-02-28,T1,m,NULL,30-39,185,185,4996,4996,15,15,15,8,8,8
135,-274552186,2017-02-01,2017-02-28,T1,m,NULL,50-59,2783,2783,74068,74068,268,268,268,63,63,63
135,-274552186,2017-02-01,2017-02-28,T1,m,NULL,10-19,-5,-5,56,56,0,0,0,0,0,0
135,-274552186,2017-02-01,2017-02-28,T1,m,MALE,40-49,827,827,21943,21943,79,79,79,22,22,22
135,-274552186,2017-02-01,2017-02-28,T1,m,FEMALE,40-49,215,215,5661,5661,23,23,23,7,7,7
135,-274552186,2017-02-01,2017-02-28,T1,m,FEMALE,70-79,204,204,5564,5564,12,12,12,-5,-5,-5
135,-274552186,2017-02-01,2017-02-28,T1,m,FEMALE,80-89,159,159,4288,4288,13,13,13,-5,-5,-5
135,-274552186,2017-02-01,2017-02-28,T1,m,MALE,30-39,140,140,3797,3797,10,10,10,6,6,6
135,-274552186,2017-02-01,2017-02-28,T1,m,FEMALE,10-19,-5,-5,56,56,0,0,0,0,0,0
135,-274552186,2017-02-01,2017-02-28,T1,m,MALE,50-59,2202,2202,58763,58763,199,199,199,47,47,47
135,-274552186,2017-02-01,2017-02-28,T1,m,FEMALE,30-39,45,45,1199,1199,5,5,5,-5,-5,-5
135,-274552186,2017-02-01,2017-02-28,T1,m,MALE,70-79,432,432,11494,11494,43,43,43,6,6,6
135,-274552186,2017-02-01,2017-02-28,T1,m,FEMALE,20-29,5,5,126,126,-5,-5,-5,0,0,0
135,-274552186,2017-02-01,2017-02-28,T1,m,FEMALE,50-59,581,581,15305,15305,69,69,69,16,16,16
135,-274552186,2017-02-01,2017-02-28,T1,m,MALE,80-89,166,166,4406,4406,16,16,16,-5,-5,-5
135,-274552186,2017-02-01,2017-02-28,T1,m,MALE,20-29,14,14,380,380,-5,-5,-5,0,0,0
135,-274552186,2017-02-01,2017-02-28,T1,m,MALE,60-69,1906,1906,50646,50646,202,202,202,46,46,46
135,-274552186,2017-02-01,2017-02-28,T1,m,FEMALE,60-69,519,519,13725,13725,58,58,58,10,10,10
135,-274552186,2017-02-01,2017-02-28,T2,m,NULL,NA,45969,45772,1283228,0,638,635,0,431,429,0
135,-274552186,2017-02-01,2017-02-28,T2,m,MALE,NA,35462,35312,990017,0,493,490,0,336,334,0
135,-274552186,2017-02-01,2017-02-28,T2,m,FEMALE,NA,10507,10460,293211,0,145,145,0,95,95,0
135,-274552186,2017-02-01,2017-02-28,T2,m,NULL,10-19,8,8,224,0,0,0,0,0,0,0
135,-274552186,2017-02-01,2017-02-28,T2,m,NULL,60-69,12624,12560,352245,0,168,168,0,119,119,0
135,-274552186,2017-02-01,2017-02-28,T2,m,NULL,80-89,1846,1840,51516,0,12,12,0,13,13,0
135,-274552186,2017-02-01,2017-02-28,T2,m,NULL,30-39,1581,1575,44110,0,24,23,0,19,18,0
135,-274552186,2017-02-01,2017-02-28,T2,m,NULL,70-79,3667,3655,102323,0,18,18,0,23,23,0
135,-274552186,2017-02-01,2017-02-28,T2,m,NULL,50-59,18330,18253,511884,0,275,273,0,166,165,0
135,-274552186,2017-02-01,2017-02-28,T2,m,NULL,40-49,7765,7733,216782,0,136,136,0,91,91,0
135,-274552186,2017-02-01,2017-02-28,T2,m,NULL,20-29,148,148,4144,0,5,5,0,0,0,0
135,-274552186,2017-02-01,2017-02-28,T2,m,FEMALE,50-59,3663,3648,102216,0,57,57,0,38,38,0
135,-274552186,2017-02-01,2017-02-28,T2,m,MALE,60-69,9752,9704,272164,0,126,126,0,92,92,0
135,-274552186,2017-02-01,2017-02-28,T2,m,FEMALE,10-19,-5,-5,84,0,0,0,0,0,0,0
135,-274552186,2017-02-01,2017-02-28,T2,m,MALE,50-59,14667,14605,409668,0,218,216,0,128,127,0
135,-274552186,2017-02-01,2017-02-28,T2,m,FEMALE,40-49,1466,1459,40944,0,26,26,0,11,11,0
135,-274552186,2017-02-01,2017-02-28,T2,m,FEMALE,20-29,30,30,840,0,0,0,0,0,0,0
135,-274552186,2017-02-01,2017-02-28,T2,m,FEMALE,60-69,2872,2856,80081,0,42,42,0,27,27,0
135,-274552186,2017-02-01,2017-02-28,T2,m,MALE,40-49,6299,6274,175838,0,110,110,0,80,80,0
135,-274552186,2017-02-01,2017-02-28,T2,m,FEMALE,80-89,937,935,26176,0,6,6,0,7,7,0
135,-274552186,2017-02-01,2017-02-28,T2,m,MALE,30-39,1262,1258,35206,0,17,16,0,15,14,0
135,-274552186,2017-02-01,2017-02-28,T2,m,FEMALE,70-79,1217,1212,33966,0,7,7,0,8,8,0
135,-274552186,2017-02-01,2017-02-28,T2,m,MALE,10-19,5,5,140,0,0,0,0,0,0,0
135,-274552186,2017-02-01,2017-02-28,T2,m,MALE,20-29,118,118,3304,0,5,5,0,0,0,0
135,-274552186,2017-02-01,2017-02-28,T2,m,FEMALE,30-39,319,317,8904,0,7,7,0,-5,-5,0
135,-274552186,2017-02-01,2017-02-28,T2,m,MALE,70-79,2450,2443,68357,0,11,11,0,15,15,0
135,-274552186,2017-02-01,2017-02-28,T2,m,MALE,80-89,909,905,25340,0,6,6,0,6,6,0
135,-274552186,2017-03-01,2017-03-31,T1,m,NULL,NA,8154,8154,238511,238511,908,908,908,324,324,324
135,-274552186,2017-03-01,2017-03-31,T1,m,FEMALE,NA,1903,1903,55669,55669,215,215,215,76,76,76
135,-274552186,2017-03-01,2017-03-31,T1,m,MALE,NA,6251,6251,182842,182842,693,693,693,248,248,248
135,-274552186,2017-03-01,2017-03-31,T1,m,NULL,30-39,212,212,5978,5978,35,35,35,8,8,8
135,-274552186,2017-03-01,2017-03-31,T1,m,NULL,70-79,697,697,20384,20384,70,70,70,19,19,19
135,-274552186,2017-03-01,2017-03-31,T1,m,NULL,10-19,-5,-5,62,62,0,0,0,0,0,0
135,-274552186,2017-03-01,2017-03-31,T1,m,NULL,50-59,3049,3049,89439,89439,329,329,329,116,116,116
135,-274552186,2017-03-01,2017-03-31,T1,m,NULL,80-89,361,361,10606,10606,42,42,42,7,7,7
135,-274552186,2017-03-01,2017-03-31,T1,m,NULL,20-29,22,22,632,632,-5,-5,-5,0,0,0
135,-274552186,2017-03-01,2017-03-31,T1,m,NULL,40-49,1156,1156,33624,33624,143,143,143,48,48,48
135,-274552186,2017-03-01,2017-03-31,T1,m,NULL,60-69,2655,2655,77786,77786,286,286,286,126,126,126
135,-274552186,2017-03-01,2017-03-31,T1,m,MALE,60-69,2095,2095,61256,61256,235,235,235,105,105,105
135,-274552186,2017-03-01,2017-03-31,T1,m,FEMALE,40-49,234,234,6869,6869,26,26,26,14,14,14
135,-274552186,2017-03-01,2017-03-31,T1,m,MALE,40-49,922,922,26755,26755,117,117,117,34,34,34
135,-274552186,2017-03-01,2017-03-31,T1,m,FEMALE,30-39,52,52,1487,1487,9,9,9,-5,-5,-5
135,-274552186,2017-03-01,2017-03-31,T1,m,FEMALE,50-59,644,644,18797,18797,79,79,79,28,28,28
135,-274552186,2017-03-01,2017-03-31,T1,m,FEMALE,80-89,178,178,5193,5193,23,23,23,-5,-5,-5
135,-274552186,2017-03-01,2017-03-31,T1,m,FEMALE,70-79,227,227,6559,6559,26,26,26,6,6,6
135,-274552186,2017-03-01,2017-03-31,T1,m,MALE,70-79,470,470,13825,13825,44,44,44,13,13,13
135,-274552186,2017-03-01,2017-03-31,T1,m,MALE,30-39,160,160,4491,4491,26,26,26,-5,-5,-5
135,-274552186,2017-03-01,2017-03-31,T1,m,FEMALE,60-69,560,560,16530,16530,51,51,51,21,21,21
135,-274552186,2017-03-01,2017-03-31,T1,m,MALE,50-59,2405,2405,70642,70642,250,250,250,88,88,88
135,-274552186,2017-03-01,2017-03-31,T1,m,MALE,80-89,183,183,5413,5413,19,19,19,-5,-5,-5
135,-274552186,2017-03-01,2017-03-31,T1,m,MALE,20-29,16,16,460,460,-5,-5,-5,0,0,0
135,-274552186,2017-03-01,2017-03-31,T1,m,FEMALE,20-29,6,6,172,172,-5,-5,-5,0,0,0
135,-274552186,2017-03-01,2017-03-31,T1,m,FEMALE,10-19,-5,-5,62,62,0,0,0,0,0,0
135,-274552186,2017-03-01,2017-03-31,T2,m,NULL,NA,46172,45963,1426225,0,634,630,0,620,612,0
135,-274552186,2017-03-01,2017-03-31,T2,m,MALE,NA,35616,35450,1100147,0,490,487,0,470,464,0
135,-274552186,2017-03-01,2017-03-31,T2,m,FEMALE,NA,10556,10513,326078,0,144,143,0,150,148,0
135,-274552186,2017-03-01,2017-03-31,T2,m,NULL,30-39,1594,1588,49228,0,32,32,0,24,24,0
135,-274552186,2017-03-01,2017-03-31,T2,m,NULL,50-59,18421,18334,569118,0,257,256,0,248,244,0
135,-274552186,2017-03-01,2017-03-31,T2,m,NULL,40-49,7804,7777,241352,0,130,129,0,95,94,0
135,-274552186,2017-03-01,2017-03-31,T2,m,NULL,70-79,3673,3652,113185,0,29,29,0,38,37,0
135,-274552186,2017-03-01,2017-03-31,T2,m,NULL,60-69,12681,12615,391485,0,176,174,0,201,199,0
135,-274552186,2017-03-01,2017-03-31,T2,m,NULL,80-89,1839,1837,56897,0,6,6,0,11,11,0
135,-274552186,2017-03-01,2017-03-31,T2,m,NULL,20-29,152,152,4712,0,-5,-5,0,-5,-5,0
135,-274552186,2017-03-01,2017-03-31,T2,m,NULL,10-19,8,8,248,0,0,0,0,0,0,0
135,-274552186,2017-03-01,2017-03-31,T2,m,FEMALE,60-69,2885,2876,89206,0,40,40,0,36,36,0
135,-274552186,2017-03-01,2017-03-31,T2,m,FEMALE,40-49,1479,1474,45796,0,24,24,0,24,24,0
135,-274552186,2017-03-01,2017-03-31,T2,m,MALE,40-49,6325,6303,195556,0,106,105,0,71,70,0
135,-274552186,2017-03-01,2017-03-31,T2,m,FEMALE,50-59,3683,3667,113722,0,58,57,0,58,57,0
135,-274552186,2017-03-01,2017-03-31,T2,m,MALE,60-69,9796,9739,302279,0,136,134,0,165,163,0
135,-274552186,2017-03-01,2017-03-31,T2,m,FEMALE,30-39,320,319,9914,0,5,5,0,7,7,0
135,-274552186,2017-03-01,2017-03-31,T2,m,MALE,10-19,5,5,155,0,0,0,0,0,0,0
135,-274552186,2017-03-01,2017-03-31,T2,m,MALE,30-39,1274,1269,39314,0,27,27,0,17,17,0
135,-274552186,2017-03-01,2017-03-31,T2,m,FEMALE,20-29,32,32,992,0,-5,-5,0,-5,-5,0
135,-274552186,2017-03-01,2017-03-31,T2,m,FEMALE,70-79,1221,1210,37513,0,12,12,0,17,16,0
135,-274552186,2017-03-01,2017-03-31,T2,m,FEMALE,10-19,-5,-5,93,0,0,0,0,0,0,0
135,-274552186,2017-03-01,2017-03-31,T2,m,FEMALE,80-89,933,932,28842,0,-5,-5,0,7,7,0
135,-274552186,2017-03-01,2017-03-31,T2,m,MALE,20-29,120,120,3720,0,-5,-5,0,-5,-5,0
135,-274552186,2017-03-01,2017-03-31,T2,m,MALE,70-79,2452,2442,75672,0,17,17,0,21,21,0
135,-274552186,2017-03-01,2017-03-31,T2,m,MALE,50-59,14738,14667,455396,0,199,199,0,190,187,0
135,-274552186,2017-03-01,2017-03-31,T2,m,MALE,80-89,906,905,28055,0,-5,-5,0,-5,-5,0
135,-274552186,2017-04-01,2017-04-30,T1,m,NULL,NA,8651,8651,246709,246709,821,821,821,242,242,242
135,-274552186,2017-04-01,2017-04-30,T1,m,MALE,NA,6625,6625,188921,188921,622,622,622,192,192,192
135,-274552186,2017-04-01,2017-04-30,T1,m,FEMALE,NA,2026,2026,57788,57788,199,199,199,50,50,50
135,-274552186,2017-04-01,2017-04-30,T1,m,NULL,50-59,3216,3216,91931,91931,283,283,283,84,84,84
135,-274552186,2017-04-01,2017-04-30,T1,m,NULL,30-39,230,230,6482,6482,26,26,26,9,9,9
135,-274552186,2017-04-01,2017-04-30,T1,m,NULL,10-19,-5,-5,60,60,0,0,0,0,0,0
135,-274552186,2017-04-01,2017-04-30,T1,m,NULL,70-79,749,749,21419,21419,71,71,71,13,13,13
135,-274552186,2017-04-01,2017-04-30,T1,m,NULL,20-29,24,24,672,672,-5,-5,-5,-5,-5,-5
135,-274552186,2017-04-01,2017-04-30,T1,m,NULL,80-89,394,394,11128,11128,40,40,40,11,11,11
135,-274552186,2017-04-01,2017-04-30,T1,m,NULL,60-69,2816,2816,80248,80248,287,287,287,90,90,90
135,-274552186,2017-04-01,2017-04-30,T1,m,NULL,40-49,1220,1220,34769,34769,112,112,112,32,32,32
135,-274552186,2017-04-01,2017-04-30,T1,m,FEMALE,80-89,199,199,5547,5547,24,24,24,-5,-5,-5
135,-274552186,2017-04-01,2017-04-30,T1,m,MALE,70-79,507,507,14403,14403,50,50,50,10,10,10
135,-274552186,2017-04-01,2017-04-30,T1,m,FEMALE,10-19,-5,-5,60,60,0,0,0,0,0,0
135,-274552186,2017-04-01,2017-04-30,T1,m,MALE,50-59,2534,2534,72453,72453,217,217,217,72,72,72
135,-274552186,2017-04-01,2017-04-30,T1,m,FEMALE,20-29,6,6,180,180,0,0,0,-5,-5,-5
135,-274552186,2017-04-01,2017-04-30,T1,m,MALE,60-69,2216,2216,63151,63151,226,226,226,70,70,70
135,-274552186,2017-04-01,2017-04-30,T1,m,MALE,20-29,18,18,492,492,-5,-5,-5,-5,-5,-5
135,-274552186,2017-04-01,2017-04-30,T1,m,MALE,40-49,979,979,27904,27904,91,91,91,27,27,27
135,-274552186,2017-04-01,2017-04-30,T1,m,MALE,80-89,195,195,5581,5581,16,16,16,7,7,7
135,-274552186,2017-04-01,2017-04-30,T1,m,MALE,30-39,176,176,4937,4937,20,20,20,-5,-5,-5
135,-274552186,2017-04-01,2017-04-30,T1,m,FEMALE,40-49,241,241,6865,6865,21,21,21,5,5,5
135,-274552186,2017-04-01,2017-04-30,T1,m,FEMALE,70-79,242,242,7016,7016,21,21,21,-5,-5,-5
135,-274552186,2017-04-01,2017-04-30,T1,m,FEMALE,30-39,54,54,1545,1545,6,6,6,5,5,5
135,-274552186,2017-04-01,2017-04-30,T1,m,FEMALE,60-69,600,600,17097,17097,61,61,61,20,20,20
135,-274552186,2017-04-01,2017-04-30,T1,m,FEMALE,50-59,682,682,19478,19478,66,66,66,12,12,12
135,-274552186,2017-04-01,2017-04-30,T2,m,NULL,NA,46083,45881,1378112,0,531,529,0,516,513,0
135,-274552186,2017-04-01,2017-04-30,T2,m,FEMALE,NA,10515,10474,314603,0,109,109,0,114,113,0
135,-274552186,2017-04-01,2017-04-30,T2,m,MALE,NA,35568,35407,1063509,0,422,420,0,402,400,0
135,-274552186,2017-04-01,2017-04-30,T2,m,NULL,20-29,153,152,4560,0,-5,-5,0,-5,-5,0
135,-274552186,2017-04-01,2017-04-30,T2,m,NULL,40-49,7824,7793,234073,0,115,115,0,95,95,0
135,-274552186,2017-04-01,2017-04-30,T2,m,NULL,30-39,1600,1595,47910,0,30,30,0,20,20,0
135,-274552186,2017-04-01,2017-04-30,T2,m,NULL,10-19,8,8,240,0,0,0,0,0,0,0
135,-274552186,2017-04-01,2017-04-30,T2,m,NULL,60-69,12610,12545,376806,0,130,129,0,162,160,0
135,-274552186,2017-04-01,2017-04-30,T2,m,NULL,80-89,1836,1831,54930,0,8,8,0,15,15,0
135,-274552186,2017-04-01,2017-04-30,T2,m,NULL,50-59,18395,18315,550277,0,222,221,0,197,196,0
135,-274552186,2017-04-01,2017-04-30,T2,m,NULL,70-79,3657,3642,109316,0,22,22,0,24,24,0
135,-274552186,2017-04-01,2017-04-30,T2,m,FEMALE,30-39,321,319,9600,0,8,8,0,7,7,0
135,-274552186,2017-04-01,2017-04-30,T2,m,MALE,50-59,14726,14658,440447,0,178,177,0,159,158,0
135,-274552186,2017-04-01,2017-04-30,T2,m,MALE,80-89,907,903,27090,0,5,5,0,9,9,0
135,-274552186,2017-04-01,2017-04-30,T2,m,MALE,30-39,1279,1276,38310,0,22,22,0,13,13,0
135,-274552186,2017-04-01,2017-04-30,T2,m,MALE,20-29,122,121,3630,0,-5,-5,0,-5,-5,0
135,-274552186,2017-04-01,2017-04-30,T2,m,MALE,10-19,5,5,150,0,0,0,0,0,0,0
135,-274552186,2017-04-01,2017-04-30,T2,m,FEMALE,10-19,-5,-5,90,0,0,0,0,0,0,0
135,-274552186,2017-04-01,2017-04-30,T2,m,MALE,60-69,9735,9684,290900,0,104,103,0,123,122,0
135,-274552186,2017-04-01,2017-04-30,T2,m,FEMALE,50-59,3669,3657,109830,0,44,44,0,38,38,0
135,-274552186,2017-04-01,2017-04-30,T2,m,MALE,70-79,2446,2437,73106,0,15,15,0,17,17,0
135,-274552186,2017-04-01,2017-04-30,T2,m,MALE,40-49,6348,6323,189876,0,94,94,0,79,79,0
135,-274552186,2017-04-01,2017-04-30,T2,m,FEMALE,70-79,1211,1205,36210,0,7,7,0,7,7,0
135,-274552186,2017-04-01,2017-04-30,T2,m,FEMALE,60-69,2875,2861,85906,0,26,26,0,39,38,0
135,-274552186,2017-04-01,2017-04-30,T2,m,FEMALE,20-29,31,31,930,0,0,0,0,-5,-5,0
135,-274552186,2017-04-01,2017-04-30,T2,m,FEMALE,80-89,929,928,27840,0,-5,-5,0,6,6,0
135,-274552186,2017-04-01,2017-04-30,T2,m,FEMALE,40-49,1476,1470,44197,0,21,21,0,16,16,0
135,-274552186,2017-04-01,2017-06-30,T1,q,NULL,NA,10352,10352,792734,792734,2522,2522,2522,1134,1134,1134
135,-274552186,2017-04-01,2017-06-30,T1,q,FEMALE,NA,2401,2401,184838,184838,574,574,574,276,276,276
135,-274552186,2017-04-01,2017-06-30,T1,q,MALE,NA,7951,7951,607896,607896,1948,1948,1948,858,858,858
135,-274552186,2017-04-01,2017-06-30,T1,q,NULL,80-89,455,455,35925,35925,101,101,101,37,37,37
135,-274552186,2017-04-01,2017-06-30,T1,q,NULL,20-29,29,29,2083,2083,7,7,7,-5,-5,-5
135,-274552186,2017-04-01,2017-06-30,T1,q,NULL,10-19,-5,-5,182,182,0,0,0,0,0,0
135,-274552186,2017-04-01,2017-06-30,T1,q,NULL,60-69,3340,3340,256117,256117,811,811,811,383,383,383
135,-274552186,2017-04-01,2017-06-30,T1,q,NULL,70-79,893,893,69346,69346,215,215,215,64,64,64
135,-274552186,2017-04-01,2017-06-30,T1,q,NULL,50-59,3877,3877,295711,295711,944,944,944,434,434,434
135,-274552186,2017-04-01,2017-06-30,T1,q,NULL,30-39,263,263,20504,20504,59,59,59,37,37,37
135,-274552186,2017-04-01,2017-06-30,T1,q,NULL,40-49,1493,1493,112866,112866,385,385,385,175,175,175
135,-274552186,2017-04-01,2017-06-30,T1,q,MALE,60-69,2630,2630,201978,201978,640,640,640,290,290,290
135,-274552186,2017-04-01,2017-06-30,T1,q,FEMALE,40-49,289,289,21967,21967,69,69,69,46,46,46
135,-274552186,2017-04-01,2017-06-30,T1,q,MALE,50-59,3069,3069,233247,233247,752,752,752,339,339,339
135,-274552186,2017-04-01,2017-06-30,T1,q,MALE,70-79,607,607,46967,46967,150,150,150,48,48,48
135,-274552186,2017-04-01,2017-06-30,T1,q,FEMALE,20-29,6,6,485,485,0,0,0,-5,-5,-5
135,-274552186,2017-04-01,2017-06-30,T1,q,FEMALE,10-19,-5,-5,182,182,0,0,0,0,0,0
135,-274552186,2017-04-01,2017-06-30,T1,q,MALE,40-49,1204,1204,90899,90899,316,316,316,129,129,129
135,-274552186,2017-04-01,2017-06-30,T1,q,MALE,80-89,220,220,17516,17516,41,41,41,24,24,24
135,-274552186,2017-04-01,2017-06-30,T1,q,FEMALE,50-59,808,808,62464,62464,192,192,192,95,95,95
135,-274552186,2017-04-01,2017-06-30,T1,q,FEMALE,30-39,65,65,4813,4813,17,17,17,12,12,12
135,-274552186,2017-04-01,2017-06-30,T1,q,FEMALE,60-69,710,710,54139,54139,171,171,171,93,93,93
135,-274552186,2017-04-01,2017-06-30,T1,q,FEMALE,70-79,286,286,22379,22379,65,65,65,16,16,16
135,-274552186,2017-04-01,2017-06-30,T1,q,MALE,30-39,198,198,15691,15691,42,42,42,25,25,25
135,-274552186,2017-04-01,2017-06-30,T1,q,FEMALE,80-89,235,235,18409,18409,60,60,60,13,13,13
135,-274552186,2017-04-01,2017-06-30,T1,q,MALE,20-29,23,23,1598,1598,7,7,7,-5,-5,-5
135,-274552186,2017-04-01,2017-06-30,T2,q,NULL,NA,47182,46521,4165441,0,1630,1590,0,2137,2084,0
135,-274552186,2017-04-01,2017-06-30,T2,q,FEMALE,NA,10748,10590,948478,0,342,325,0,522,503,0
135,-274552186,2017-04-01,2017-06-30,T2,q,MALE,NA,36434,35931,3216963,0,1288,1265,0,1615,1581,0
135,-274552186,2017-04-01,2017-06-30,T2,q,NULL,70-79,3701,3659,330612,0,66,65,0,103,101,0
135,-274552186,2017-04-01,2017-06-30,T2,q,NULL,50-59,18901,18615,1665492,0,728,711,0,853,834,0
135,-274552186,2017-04-01,2017-06-30,T2,q,NULL,30-39,1652,1631,145214,0,82,81,0,84,82,0
135,-274552186,2017-04-01,2017-06-30,T2,q,NULL,20-29,162,161,14001,0,13,13,0,9,9,0
135,-274552186,2017-04-01,2017-06-30,T2,q,NULL,40-49,8048,7936,708145,0,339,330,0,405,395,0
135,-274552186,2017-04-01,2017-06-30,T2,q,NULL,10-19,9,9,789,0,-5,-5,0,0,0,0
135,-274552186,2017-04-01,2017-06-30,T2,q,NULL,60-69,12851,12676,1135566,0,371,362,0,623,608,0
135,-274552186,2017-04-01,2017-06-30,T2,q,NULL,80-89,1858,1834,165622,0,30,27,0,60,55,0
135,-274552186,2017-04-01,2017-06-30,T2,q,MALE,10-19,5,5,455,0,0,0,0,0,0,0
